"lambda"	"maxfitness"	"alpha"	"Q"	"theta"
"2905"	0.269602922155502	4.11884570978409	0.5	2	1.42446525926715
"2906"	0.392451793683653	0.0612455309061175	0.5	2	1.13608311707339
"2907"	0.266433770387414	1.56637947201332	0.5	2	2.83214707017916
"2908"	0.119022012129426	0.0250397741088788	0.5	2	3.03142863094178
"2909"	0.0226429944922436	3.5837301419024	0.5	2	1.98721686141021
"2910"	0.109164136368781	1.0384718855138	0.5	2	3.01873221655373
"2911"	0.190304142042043	1.25045451717587	0.5	2	0.118821786890078
"2912"	0.017856128513813	4.11843681768293	0.5	2	1.53621092164824
"2913"	1.36497907984347	0.362280061497451	0.5	2	2.21346879451138
"2914"	0.265552669755163	0.705087853758329	0.5	2	2.7782183770212
"2915"	0.13626727797091	1.28324390954696	0.5	2	1.47903510333733
"2916"	0.173739776565673	1.57002349172045	0.5	2	0.0408572194900459
"2917"	0.0780683108605444	0.153896944450698	0.5	2	1.39938068269099
"2918"	0.188269980429652	1.37244906726105	0.5	2	0.419962192722444
"2919"	0.263174221283736	0.348822927801211	0.5	2	1.91441089498947
"2920"	0.816759363886271	2.50684867074852	0.5	2	0.0765662715325391
"2921"	0.0391446901563687	0.318265372726548	0.5	2	2.68264202120806
"2922"	0.264454666449153	2.9426522320474	0.5	2	2.31261412769532
"2923"	0.504341354098587	0.930490639477333	0.5	2	1.9831744186491
"2924"	0.0380306389182806	1.24314471049725	0.5	2	2.4936020068641
"2925"	0.0432627333328128	2.11407200429734	0.5	2	2.62929471729586
"2926"	0.0494575310498476	0.516271345196709	0.5	2	1.13879553615938
"2927"	0.00436677647120298	3.44217019083293	0.5	2	1.63591966335183
"2928"	0.0720617446737877	2.03742450418983	0.5	2	1.18970509848414
"2929"	0.124697713274509	0.283849839412944	0.5	2	2.04730156504786
"2930"	0.368869850767737	0.122541422411216	0.5	2	0.0794389035549076
"2931"	0.262193409158828	1.0982803434725	0.5	2	2.70022088372395
"2932"	0.26511425654495	3.97555403100578	0.5	2	1.1283314828267
"2933"	0.215639536819401	0.486812789824333	0.5	2	2.83936646849608
"2934"	0.0493836864829063	1.76342180223677	0.5	2	0.622719395219491
"2935"	0.27043822723532	3.78200337592904	0.5	2	2.83913976300717
"2936"	0.166289878069403	0.413079224784594	0.5	2	2.74134262586672
"2937"	0.135325991921127	0.631735673281638	0.5	2	1.11512389999215
"2938"	0.11359469583258	0.400316919798154	0.5	2	2.98044915722493
"2939"	0.445528748233743	2.1205559916902	0.5	2	2.52024008467553
"2940"	0.0627098625873427	2.56131731888151	0.5	2	2.08598673008598
"2941"	0.169730169317665	0.348811919846357	0.5	2	2.35948039803502
"2942"	0.42623238970799	1.62840768575481	0.5	2	1.48580277376369
"2943"	0.0355056560598314	2.35048674057626	0.5	2	0.711928709499794
"2944"	0.231816309495809	3.76911023998952	0.5	2	0.633746064170227
"2945"	0.645361933078537	0.411905975432737	0.5	2	0.685047230646871
"2946"	0.45683190048176	1.16008845497251	0.5	2	2.80190899381905
"2947"	0.416352709730096	1.05503037584509	0.5	2	2.16897563550128
"2948"	0.280015086365824	2.253283608053	0.5	2	0.790508155997723
"2949"	0.100656350143254	2.055044730453	0.5	2	0.0165731129195332
"2950"	0.121257132757455	1.6988262419779	0.5	2	2.45409854031187
"2951"	0.994814345554309	2.11506189473211	0.5	2	1.10118944656052
"2952"	0.0246355540119112	1.69076988622475	0.5	2	2.24372717763734
"2953"	0.370331133140211	0.994664092365182	0.5	2	0.218777480868802
"2954"	0.0378372249002485	2.13077380256114	0.5	2	1.48721824428943
"2955"	0.16639904937798	4.64897530705392	0.5	2	1.82364109769736
"2956"	0.0268782771192491	4.39174176596183	0.5	2	0.207983398337652
"2957"	0.133293846063316	0.0549388960405004	0.5	2	1.6805305302135
"2958"	0.167128413907232	7.19957204882042	0.5	2	2.05873657978498
"2959"	0.0907928430475295	1.68578797966866	0.5	2	0.164665537472016
"2960"	0.0190428757230939	1.63720799591199	0.5	2	0.00645609374507578
"2961"	0.181019753410634	3.57174073858233	0.5	2	2.50227849865195
"2962"	0.01647391992348	1.58801575742588	0.5	2	0.614043415452966
"2963"	0.256971140942516	0.439053590491429	0.5	2	0.168484120851341
"2964"	0.169918149171448	0.42320958866938	0.5	2	2.93689596038517
"2965"	0.101815845444798	1.07614764814853	0.5	2	1.42697554476776
"2966"	0.0631582918576896	3.28210541893485	0.5	2	1.55263706396585
"2967"	0.213158519595764	2.02336358421508	0.5	2	2.4442595713936
"2968"	0.0738591596484184	3.78860749108901	0.5	2	2.86853574641644
"2969"	0.0375286410108508	3.47629517210657	0.5	2	0.934054560424506
"2970"	0.00208456814289093	0.374280161618085	0.5	2	1.75093516488342
"2971"	0.0100937441922724	0.0856813017047444	0.5	2	1.29761608538704
"2972"	0.211590563124957	4.87715074060179	0.5	2	1.17327601277535
"2973"	0.128410799428821	0.52863762906904	0.5	2	2.85649956012383
"2974"	0.0227603362873197	4.90207196193273	0.5	2	2.51126034971924
"2975"	0.0490662643555191	1.63068436788603	0.5	2	0.251142610857805
"2976"	0.0248504181403588	11.5928718281594	0.5	2	2.05235417102918
"2977"	0.166810835817179	2.20208686877518	0.5	2	1.90552701920324
"2978"	0.685163685645828	3.14913702517652	0.5	2	2.32683956577334
"2979"	0.0961571267805994	1.1324930334912	0.5	2	2.37823310967502
"2980"	0.28165528809834	1.66628065716171	0.5	2	2.36246989819399
"2981"	0.197832464920624	1.38769646035413	0.5	2	2.66826029081412
"2982"	0.0944420440122485	2.57628214988935	0.5	2	1.53688102882946
"2983"	0.487369706083961	0.682525448787065	0.5	2	2.10345780991801
"2984"	0.0707777497374376	1.04444771344113	0.5	2	1.8898083433373
"2985"	0.03693593069911	0.304623715896261	0.5	2	2.51409131052012
"2986"	0.670027539100418	2.32278588128704	0.5	2	2.90335621324008
"2987"	0.0725024345330894	2.39169099934413	0.5	2	2.91381498616995
"2988"	0.132684948574752	6.36639302780597	0.5	2	0.997655424238629
"2989"	0.077138223082447	2.89954801650238	0.5	2	2.152768619294
"2990"	0.16595188192183	0.73498143876716	0.5	2	1.37190199898494
"2991"	0.112075504753739	1.87793338935247	0.5	2	1.22587433481516
"2992"	0.284718412889128	0.778838459766392	0.5	2	2.64824620512425
"2993"	0.336661108659496	0.752429383370103	0.5	2	0.800974224500057
"2994"	0.00921261738985777	1.5208358128042	0.5	2	2.90876107819154
"2995"	0.103478726313864	2.00816340450134	0.5	2	0.317983876984834
"2996"	0.192494719129878	3.19757236602603	0.5	2	0.409295756376842
"2997"	0.0649539404925136	5.90049435817267	0.5	2	1.88790050286237
"2998"	0.0392655581926859	0.932014818661071	0.5	2	1.34627632851005
"2999"	0.56520810086548	7.09143029936636	0.5	2	0.21726120504697
"3000"	0.0129318411739861	4.12168531523558	0.5	2	0.435519562120754
"3001"	0.163388443436412	0.314372552902834	0.5	2	1.19241751464431
"3002"	0.00427258471027017	0.155250814164417	0.5	2	2.29264066285177
"3003"	0.0114848552271724	3.64261179660352	0.5	2	1.48384316500669
"3004"	0.791343125958869	2.84639032137398	0.5	2	2.00835636046948
"3005"	0.0340589287013913	2.51283446614291	0.5	2	1.52522465995777
"3006"	0.207017544701433	0.94352730854661	0.5	2	2.32453624953383
"3007"	0.0136914920061827	4.75403794551876	0.5	2	1.96596716585224
"3008"	0.0790086072869599	1.07973035633157	0.5	2	0.812505659436322
"3009"	0.522704694767423	0.32800345468885	0.5	2	2.40543579779331
"3010"	0.653157420422802	0.728942924351062	0.5	2	1.96352124289544
"3011"	0.273944427250865	3.59430287922783	0.5	2	1.72971307312669
"3012"	0.475794321555182	3.49089756835032	0.5	2	2.03120259046095
"3013"	0.308588756602843	9.24043806395949	0.5	2	0.0671158938863772
"3014"	0.381574961153751	0.857210276781988	0.5	2	2.44132249124671
"3015"	0.00786266170106151	0.639617848906745	0.5	2	0.307805613476447
"3016"	0.44075548534555	1.73549522682895	0.5	2	2.71685974091343
"3017"	0.194454907244983	0.551308923286675	0.5	2	0.512597430003335
"3018"	0.0540922950953245	3.64468169416469	0.5	2	0.26181658562027
"3019"	0.0705724954605103	2.58566074851821	0.5	2	1.86357265650421
"3020"	0.129696201439947	2.56532478244351	0.5	2	2.98144832368993
"3021"	0.149855932674122	0.65717870720406	0.5	2	2.27651611279953
"3022"	0.336824510854626	4.4086288034687	0.5	2	0.03965393791711
"3023"	0.381081446615939	1.99325031717383	0.5	2	1.62936552849438
"3024"	0.515278843392558	3.29420197521091	0.5	2	0.666703280993452
"3025"	0.0269372860901058	0.362717653260843	0.5	2	1.4093075715229
"3026"	0.951150641539946	0.405670486337973	0.5	2	2.39353642725677
"3027"	2.65939873925279	1.9430600091827	0.5	2	2.28650530072931
"3028"	0.246880348949673	0.182480355785446	0.5	2	2.12530812258552
"3029"	0.228333238503876	1.55124186096026	0.5	2	2.84686390682876
"3030"	0.750295431497407	4.17164746567278	0.5	2	0.610016525705416
"3031"	0.26311663854027	0.692061899337724	0.5	2	2.83486006931218
"3032"	0.040098028909415	6.24135364348082	0.5	2	1.07641132352652
"3033"	0.188903077683392	1.26353665028698	0.5	2	2.13697434055318
"3034"	0.155584301791134	0.924628000461409	0.5	2	1.67034386809242
"3035"	0.00238404980423435	3.94273501348409	0.5	2	0.505733023387532
"3036"	0.434148648728557	0.721567171507209	0.5	2	2.5008841468116
"3037"	1.01741600962062	1.45460288553847	0.5	2	2.2059921888636
"3038"	0.00663674829282174	0.906458944403247	0.5	2	0.0814241411737373
"3039"	0.0167010675495817	1.33174860844513	0.5	2	2.18845630249211
"3040"	0.152952856934609	1.82240703433645	0.5	2	1.41494956232875
"3041"	0.549728215833135	2.30635297054516	0.5	2	2.86747394218803
"3042"	0.0884887915104628	3.10547536962247	0.5	2	2.89253793989557
"3043"	0.0515044971369207	0.737212489392943	0.5	2	0.021816679449412
"3044"	0.357559383643751	0.968440128057679	0.5	2	3.03794227295825
"3045"	0.00376295346688546	3.70816457363491	0.5	2	2.12434987613357
"3046"	0.11926918849349	1.93426147393822	0.5	2	2.07232185442048
"3047"	0.0823633945876009	4.80239810459597	0.5	2	2.44376126126556
"3048"	0.0803917501292876	2.95992889523654	0.5	2	1.9081300068967
"3049"	0.233411168671193	1.92436189393042	0.5	2	1.90193309322751
"3050"	0.0101618569594404	2.31275696134655	0.5	2	2.73982182889656
"3051"	0.231608267492595	0.435130429426102	0.5	2	0.732913733187405
"3052"	0.229768213674108	4.58550052358245	0.5	2	1.38486585454728
"3053"	0.641881704296837	0.262279150204107	0.5	2	1.3131689482662
"3054"	0.133656421583146	4.09747401464138	0.5	2	3.10778639349194
"3055"	0.136728672496974	3.927762518235	0.5	2	2.03396790866469
"3056"	0.181958191495647	0.920580151699762	0.5	2	1.43010384074241
"3057"	0.244512825823369	2.65836041024395	0.5	2	2.38339188401011
"3058"	0.404093379510527	2.12050366388924	0.5	2	2.66856301391518
"3059"	0.149706007138031	0.561618029350851	0.5	2	2.18510624861749
"3060"	0.721676086303146	1.42997616710109	0.5	2	1.10868751102214
"3061"	0.12257348401472	0.0907366742152747	0.5	2	1.29161022443025
"3062"	0.0552984178997576	0.28653429857486	0.5	2	2.71546814740512
"3063"	0.399853816239123	2.42042182144135	0.5	2	1.61450585032914
"3064"	0.279746154306417	0.630731875785093	0.5	2	1.06750044592985
"3065"	0.0954851244576275	3.5342166174222	0.5	2	1.38300202596276
"3066"	0.737099946620774	3.68774671984671	0.5	2	3.12074570888801
"3067"	0.279839802144055	3.82012893365156	0.5	2	1.14495820949947
"3068"	0.119203761871904	2.63747518412243	0.5	2	0.939981720045924
"3069"	0.0483808133751154	3.67337580278482	0.5	2	2.73410204742185
"3070"	0.279777661408936	1.14379492018006	0.5	2	2.82522233135885
"3071"	0.0605579311028123	3.58729930142899	0.5	2	2.32259978779814
"3072"	0.0445705334655941	1.59704723998891	0.5	2	0.793198205603372
"3073"	0.238002111381831	4.50557757743355	0.5	2	0.469288529510934
"3074"	0.937421271899595	0.666359156385173	0.5	2	2.17106334248552
"3075"	0.0585719033116976	0.951893980839471	0.5	2	2.0013190281592
"3076"	0.23313541933054	2.15004446061455	0.5	2	1.29741971057867
"3077"	0.19259908432779	3.06407545884576	0.5	2	2.51220313385856
"3078"	0.0438929837197065	0.357056004117724	0.5	2	3.12559817816712
"3079"	0.147459002079884	2.86566043469356	0.5	2	0.940331276274915
"3080"	0.587145899202595	0.619340307825561	0.5	2	1.0254227972726
"3081"	0.0159553846344352	1.61233106251441	0.5	2	1.09244990958658
"3082"	0.0962306006811559	3.77518694923278	0.5	2	2.2080693657635
"3083"	0.217866107398069	1.29858174247449	0.5	2	0.98863932699056
"3084"	0.0166205073706806	3.63828908766757	0.5	2	0.332173981933948
"3085"	0.386385716853623	0.368039104847453	0.5	2	1.65188899487002
"3086"	0.341669190285688	3.99470177378227	0.5	2	0.289701741114639
"3087"	0.198726667827907	0.373928020530068	0.5	2	2.97610377411942
"3088"	0.0916813471354544	1.36866920242614	0.5	2	1.86115289856872
"3089"	0.0378644169308245	0.465271408106489	0.5	2	1.50435389236652
"3090"	0.119189068861306	1.95966067112166	0.5	2	1.94543178320255
"3091"	0.156239184542539	1.17353439882358	0.5	2	0.859860709724246
"3092"	0.0914741112619687	1.53242485626436	0.5	2	2.66799964196847
"3093"	0.0876981292401462	1.57469594889343	0.5	2	3.03647244697982
"3094"	0.273016077085378	1.76670468595049	0.5	2	0.528896653937149
"3095"	0.104276747908443	5.31086820741308	0.5	2	2.78656375266245
"3096"	0.0854630436284484	5.07153397681319	0.5	2	2.35051111416549
"3097"	0.207001056327465	3.3789503973992	0.5	2	0.411386414066841
"3098"	0.136341741122305	7.13061707539661	0.5	2	1.33769977085057
"3099"	0.00830478584393859	0.440110580471858	0.5	2	1.27405003460072
"3100"	0.368070086820011	5.87366362983722	0.5	2	2.07326542926702
"3101"	0.389658927900677	2.90906843465306	0.5	2	0.817352679345586
"3102"	0.247370201527121	0.422387429404317	0.5	2	2.26134414404899
"3103"	0.123094388563186	2.11456814827188	0.5	2	2.87980623626615
"3104"	0.155865947707536	0.277555962981406	0.5	2	2.41904212235706
"3105"	0.611454816128979	1.43596456025043	0.5	2	1.70722774063662
"3106"	0.104513896070421	1.32887586373612	0.5	2	2.84693219877054
"3107"	0.345432668534999	2.28496203710315	0.5	2	1.67199357667226
"3108"	0.00605368655220933	2.52404816538907	0.5	2	1.09497347618898
"3109"	0.312927911413794	1.40283026169775	0.5	2	0.64423448020914
"3110"	0.37462890705276	4.05517716907224	0.5	2	1.06123152450696
"3111"	0.193471073164585	1.48445620891966	0.5	2	0.705930667108681
"3112"	0.51027750407619	3.21460550046509	0.5	2	1.0289493573337
"3113"	0.25557989141995	1.40021269002469	0.5	2	1.36901508961358
"3114"	0.0864872684702277	2.08996528541738	0.5	2	2.90236831490158
"3115"	0.15418987943882	0.624964408520231	0.5	2	1.20265209172124
"3116"	0.184751780335312	3.82939560921842	0.5	2	1.35575073970588
"3117"	0.0416469317021938	0.594935871683813	0.5	2	0.935269697485556
"3118"	0.0111971619304845	0.984454111398031	0.5	2	2.25643918014899
"3119"	0.0159362927691499	1.01626563887583	0.5	2	2.30962189992559
"3120"	0.0959439234808087	10.0841206427943	0.5	2	1.45528907339701
"3121"	0.0315647172741592	0.44796570135396	0.5	2	0.608372272347092
"3122"	0.00547492746263742	2.71045987679671	0.5	2	3.04496130928358
"3123"	0.0885921777226031	1.76288232045413	0.5	2	0.513371383155876
"3124"	0.201912118858638	2.70922559836953	0.5	2	1.04497412540104
"3125"	0.536214159993201	0.507675197369828	0.5	2	0.0157588805120566
"3126"	0.102765733469278	0.70713934367518	0.5	2	1.49257668207273
"3127"	0.12641883706674	1.215829340353	0.5	2	0.467935891316695
"3128"	0.516036376308689	1.650825027815	0.5	2	0.720726156085899
"3129"	0.116485689766705	2.73559641506301	0.5	2	1.59561783997912
"3130"	0.206161818925783	0.0337318977367294	0.5	2	2.3169501949385
"3131"	0.0673071922177206	2.62071562600662	0.5	2	2.85267958112065
"3132"	0.315869355574316	2.04428959978634	0.5	2	0.754490768368957
"3133"	0.030457751173526	0.314166090539552	0.5	2	0.725790004592658
"3134"	0.115613343287259	3.14789626140074	0.5	2	3.01266464166631
"3135"	0.107211776915938	1.80266155098276	0.5	2	1.64254889930326
"3136"	0.378644925711637	0.418301277710261	0.5	2	1.59119580581794
"3137"	0.0163945185951889	1.78047861177563	0.5	2	2.8696090608843
"3138"	0.176270408174934	1.47557387696719	0.5	2	0.727806618146993
"3139"	0.0219841899350286	0.974342587984382	0.5	2	1.47757825124788
"3140"	0.0298966005444527	3.40824718460245	0.5	2	1.09757709440012
"3141"	0.373498454673176	1.18712935660898	0.5	2	0.317684921629286
"3142"	0.00262688388200658	4.47206502682287	0.5	2	1.78559159762867
"3143"	0.587482519414196	1.68038797511766	0.5	2	0.0844606609826899
"3144"	0.048150748426914	5.10220864319919	0.5	2	3.02136915564997
"3145"	0.0293855416588485	0.278116465953643	0.5	2	1.26573640355033
"3146"	0.0813961527310312	0.00265895716117555	0.5	2	3.0030410501308
"3147"	0.366634240729694	1.8509769667819	0.5	2	2.41325944418245
"3148"	0.187774901269915	0.134844623009718	0.5	2	2.48035031119778
"3149"	0.00508235892368204	2.04060955358618	0.5	2	2.19111655465087
"3150"	0.0021873589605093	1.41123455053089	0.5	2	2.53977961583258
"3151"	0.384338725713973	1.17937296685227	0.5	2	0.994631152711295
"3152"	0.0127646292559803	1.70498366775135	0.5	2	1.69248951758762
"3153"	0.249544468615712	0.445813176013537	0.5	2	0.00273934921346166
"3154"	0.311897120159141	9.19327112176492	0.5	2	2.4273034328738
"3155"	0.0859634350053966	7.07227602015783	0.5	2	0.727421538609742
"3156"	0.350793362764602	2.42597285627967	0.5	2	1.7698199114632
"3157"	0.0244778952561319	2.21637590167864	0.5	2	1.71864621050172
"3158"	0.0615195153281093	0.926347605935092	0.5	2	1.64884622474357
"3159"	0.474637982596583	6.03605310652533	0.5	2	0.976323261062693
"3160"	0.127452225517482	0.766605311702397	0.5	2	2.13946280077897
"3161"	0.091883257497102	2.34667417802222	0.5	2	0.569940958705762
"3162"	0.328316802887206	1.2787735098713	0.5	2	2.92902019753947
"3163"	0.0157007072120905	0.715877244347722	0.5	2	1.50165555167266
"3164"	0.00969493556767702	0.376993909532011	0.5	2	1.79878444083211
"3165"	0.00946355843916535	2.70448226089763	0.5	2	1.66786431923212
"3166"	0.0337589857168496	8.50880501259535	0.5	2	1.61851839250763
"3167"	0.529819894184299	0.256439040799783	0.5	2	0.644825838510158
"3168"	0.713607377731076	20.2338881209877	0.5	2	1.32189916572052
"3169"	0.190423770240488	0.20597472684965	0.5	2	3.13452404116514
"3170"	0.426929626961179	1.45431848409045	0.5	2	0.536035956026309
"3171"	0.028863000869751	3.35526954421604	0.5	2	1.64875408796856
"3172"	0.315444801710793	0.0238167127444839	0.5	2	2.53606984649437
"3173"	0.664910693433056	0.74181147450066	0.5	2	2.13803316262309
"3174"	0.88100732890641	2.02721531477688	0.5	2	1.302103438109
"3175"	0.0492984557524324	3.38531238642816	0.5	2	1.99687302774258
"3176"	0.339998535795097	1.57216291642533	0.5	2	0.855505309287192
"3177"	0.0961335679131946	0.64019844360512	0.5	2	1.60282714708713
"3178"	0.223075421027445	1.76304524900937	0.5	2	1.6827385775704
"3179"	0.290347886441236	0.334344817660769	0.5	2	0.250351743446431
"3180"	0.0605197735130787	1.63386668795386	0.5	2	0.368829748976636
"3181"	0.0538535624957054	3.82843979461166	0.5	2	2.15448806225285
"3182"	0.250221002466025	0.954768125205788	0.5	2	0.650715545965829
"3183"	0.0238548296270711	6.0082031791945	0.5	2	2.6807386777433
"3184"	0.12607943713665	2.11476587755123	0.5	2	2.54422914188177
"3185"	0.120464275125414	8.82461015122636	0.5	2	1.00319524923458
"3186"	0.0243982899457996	0.213517404435364	0.5	2	1.55046238650181
"3187"	0.0129382396116853	2.97984203814245	0.5	2	2.96199057623665
"3188"	0.14288148114905	0.774361231510907	0.5	2	1.87145863636978
"3189"	0.008129213858244	4.27253160526691	0.5	2	2.70665243555533
"3190"	0.366859692318325	0.890227628288911	0.5	2	0.420408968635311
"3191"	0.0639624877835156	4.03856676478633	0.5	2	1.276343711673
"3192"	0.16898023354912	1.73187474034693	0.5	2	0.380743924244144
"3193"	0.527737530668206	0.863229077952499	0.5	2	2.67417912716312
"3194"	0.277593725157862	1.35247526026499	0.5	2	0.676486033627223
"3195"	0.04652786757797	3.7423067093344	0.5	2	0.1893590811658
"3196"	0.333391507899369	0.357908022213688	0.5	2	1.01601988546644
"3197"	0.00507239053598316	0.183032880365305	0.5	2	2.82758187119744
"3198"	0.426661979419603	1.36490332957014	0.5	2	2.38099606892336
"3199"	0.254011161803248	2.81428118163486	0.5	2	1.64986197192209
"3200"	0.0789640357717872	0.094560522393985	0.5	2	1.02110473928244
"3201"	0.203172172225061	1.68840366511527	0.5	2	2.45474836779122
"3202"	0.149799921168926	0.0723802138779898	0.5	2	2.37454761599942
"3203"	0.070563484262675	8.9070619949077	0.5	2	1.52504616127687
"3204"	0.0264359228732135	1.59230010516663	0.5	2	1.08510701318833
"3205"	0.395837739093189	1.26125240494263	0.5	2	1.82991342625645
"3206"	0.0281821492128074	0.82359381359163	0.5	2	1.72259853750915
"3207"	0.0313859935849905	0.26985512294606	0.5	2	1.673895259725
"3208"	0.364571007696872	1.40141251763075	0.5	2	2.22678883259014
"3209"	0.175656987718287	0.905952483811305	0.5	2	0.914469564699393
"3210"	0.0307551776990294	0.871415264435331	0.5	2	1.4496031358006
"3211"	0.450521261592336	1.21005040935888	0.5	2	2.69192536067355
"3212"	0.122727083880454	4.6363314683832	0.5	2	0.637953643318501
"3213"	0.0258229367323047	0.0156041073660571	0.5	2	1.85444301706379
"3214"	0.0453519460156136	0.330770776999412	0.5	2	0.621014893042991
"3215"	0.0287037326022983	1.91237963483281	0.5	2	2.74531027620956
"3216"	0.00224977121254483	1.74265755561258	0.5	2	2.34465300427742
"3217"	0.390460973675179	3.32583141430358	0.5	2	0.76180482041144
"3218"	0.0268529837951064	1.18321217409974	0.5	2	0.70987753158
"3219"	0.637847089733849	1.95887717094459	0.5	2	3.02230994436902
"3220"	0.142740848279538	0.415886556599907	0.5	2	0.145199721294067
"3221"	0.363280659524684	0.721669426182389	0.5	2	2.47862063366406
"3222"	0.0398932586611327	5.20978679502807	0.5	2	0.122894939227508
"3223"	0.0124302351920867	6.38893381831565	0.5	2	1.07936771931228
"3224"	0.198215022674742	1.15963312448983	0.5	2	2.20163870484923
"3225"	0.453409131218619	4.08321535123699	0.5	2	2.49480280732797
"3226"	0.45107128282351	0.0937616570829864	0.5	2	2.41450621099529
"3227"	0.100110736604967	1.96636842854395	0.5	2	2.52134951712785
"3228"	0.0846544096246362	0.503847042041978	0.5	2	3.04978681039935
"3229"	0.211891036922756	0.16174064056103	0.5	2	0.221005548991068
"3230"	0.20319449584091	0.809628998257026	0.5	2	0.688587106919784
"3231"	0.000912214629352093	0.0214625558124588	0.5	2	2.38024123245282
"3232"	0.0822893535718322	1.74505970148472	0.5	2	0.0663735478103978
"3233"	0.223987544462958	2.30515672596747	0.5	2	2.02063179092186
"3234"	0.0957524326629937	4.48651892054657	0.5	2	2.03591305574502
"3235"	0.00864194681724842	0.103888348969477	0.5	2	1.3444368443453
"3236"	0.182879375285449	1.12788236455162	0.5	2	2.78196318397887
"3237"	0.0935072117485106	1.25243024835624	0.5	2	1.80696108642794
"3238"	0.0319016709901118	7.06551709236163	0.5	2	2.17523370719223
"3239"	0.443835742247929	6.28047302950825	0.5	2	1.87381460741971
"3240"	0.129384856764227	0.715186458266057	0.5	2	0.20909693354372
"3241"	0.0483474830407558	0.0170285263817051	0.5	2	2.14357969875572
"3242"	0.212087700135055	1.44670902816435	0.5	2	1.34067796338424
"3243"	0.620400980081329	0.722048427087389	0.5	2	2.02250881502745
"3244"	0.109389208350331	0.449446831921079	0.5	2	2.7263539197898
"3245"	0.382490319369321	1.81817980921763	0.5	2	0.465617277342831
"3246"	0.351386661065703	1.6399643827773	0.5	2	2.46080414497579
"3247"	0.270775415553691	1.6359842011215	0.5	2	0.7481879650319
"3248"	0.0757727205753326	0.468282983553026	0.5	2	3.01524153382706
"3249"	0.108148417342454	1.47269058683316	0.5	2	3.07032184999475
"3250"	0.126365919131786	0.572472928137817	0.5	2	2.13250833546329
"3251"	0.0714761604554951	1.00910314700987	0.5	2	2.61182290307895
"3252"	0.203008069488864	1.45689019863907	0.5	2	0.70273499278459
"3253"	0.0320397634990513	3.19257310062628	0.5	2	2.18118282155672
"3254"	0.000401120260357857	1.11425223174414	0.5	2	2.84674418161316
"3255"	0.25540607049221	0.875390959981057	0.5	2	2.33474169552305
"3256"	0.0194319185550288	1.12551599447731	0.5	2	2.5974525124945
"3257"	0.0266663918271661	1.03787593722456	0.5	2	2.72274467194157
"3258"	0.165217320662692	4.91507982996636	0.5	2	2.34247168735967
"3259"	0.0506793903186917	0.840066443503224	0.5	2	2.2147336086131
"3260"	0.053210342489183	1.95570543489194	0.5	2	1.1607872427851
"3261"	0.0530929499305785	0.687116253412829	0.5	2	1.02543977151107
"3262"	0.0908108516366577	0.180758430188867	0.5	2	0.276322094975815
"3263"	0.0137264208868146	5.01831388696534	0.5	2	1.54573838849404
"3264"	0.14288261066282	7.05741308313113	0.5	2	1.15271621694876
"3265"	0.452466167856879	1.42874894895415	0.5	2	0.488094653021464
"3266"	0.150870714425669	1.97399376885904	0.5	2	0.365711490082922
"3267"	0.267348602881476	0.127310814388435	0.5	2	0.626999480976528
"3268"	0.106313987448812	0.398361945342608	0.5	2	0.124269904477472
"3269"	0.201150597064736	0.883196560909398	0.5	2	0.934391153004938
"3270"	0.177119342601838	0.535149702398298	0.5	2	1.0102892023262
"3271"	0.0429270054775068	1.85787896241151	0.5	2	2.91949123339701
"3272"	0.187783642228879	2.55271486306998	0.5	2	0.66778345581564
"3273"	0.0158993064425886	1.52038641701908	0.5	2	2.00003855351943
"3274"	0.176212516604903	0.0271282562168868	0.5	2	1.80074049981839
"3275"	0.33525910957653	2.05110522718839	0.5	2	1.68200691591661
"3276"	0.101497488562018	1.07447135809753	0.5	2	0.188296899504528
"3277"	0.0838036911562085	0.199495791801143	0.5	2	1.41364708174377
"3278"	0.354185837671896	0.905651954116992	0.5	2	0.0560664707078362
"3279"	0.0905590779148042	0.863453784126907	0.5	2	0.347056016413277
"3280"	0.0452804785221815	0.379297847366575	0.5	2	0.324245901480432
"3281"	0.365729375539308	1.53263352448509	0.5	2	1.96274822381609
"3282"	0.149457769731078	6.20745511106403	0.5	2	0.246168783015054
"3283"	0.287497637119629	1.34587473211281	0.5	2	2.21320957713107
"3284"	0.101166139356792	1.52012543029135	0.5	2	2.59153104874463
"3285"	0.237287679865005	1.29948698792107	0.5	2	2.66475108754457
"3286"	0.0969650410670424	1.69208137759894	0.5	2	0.478347398826345
"3287"	0.179842102146688	0.414841438600967	0.5	2	1.755036395739
"3288"	0.120313379819112	0.0985830445659266	0.5	2	2.68058176441866
"3289"	0.147603017269614	0.628949479070687	0.5	2	1.1903579849252
"3290"	0.131437356956303	0.978570201894446	0.5	2	2.36857148226946
"3291"	0.34349390825439	6.0600317536323	0.5	2	2.6535371987268
"3292"	0.349818948488778	1.27312332378128	0.5	2	0.901752136956052
"3293"	0.492234583546348	0.815920263190538	0.5	2	2.46111828249516
"3294"	0.303871046095638	0.228570863657876	0.5	2	1.28629036087086
"3295"	0.314561619592791	1.19109552178061	0.5	2	0.640544696526268
"3296"	0.00251334505155683	1.69589537753267	0.5	2	2.55419542636609
"3297"	0.0260793177042611	0.544317913764899	0.5	2	2.06441311593835
"3298"	0.205338431700113	5.3029125385631	0.5	2	1.22699261572748
